date;sku;units_sold;stock;is_open;is_holiday;is_prom;units_sold_last_year;units_sold_last_quarter;units_sold_last_month;units_sold_last_week;units_sold_last_52_weeks;units_sold_last_12_weeks;units_sold_last_8_weeks;units_sold_last_4_weeks;units_sold_last_day;units_sold_original
2020-01-30;4;8.0;416.0;1;0;0;16.0;16.0;28.0;4.0;12.0;16.0;20.0;20.0;8.0;8
2020-01-30;5;8.0;144.0;1;0;0;32.0;32.0;24.0;36.0;4.0;20.0;12.0;36.0;0.0;8
2020-01-30;6;4.0;172.0;1;0;0;4.0;16.0;4.0;0.0;16.0;4.0;4.0;16.0;4.0;4
2020-01-30;7;16.0;380.0;1;0;0;0.0;28.0;20.0;20.0;0.0;12.0;16.0;8.0;16.0;16
2020-01-30;8;8.0;0.0;1;0;1;8.0;28.0;24.0;16.0;28.0;4.0;40.0;40.0;16.0;8
2020-01-30;9;0.0;116.0;1;0;0;0.0;16.0;28.0;24.0;0.0;20.0;32.0;28.0;40.0;0
2020-01-30;10;4.0;164.0;1;0;1;12.0;8.0;12.0;8.0;4.0;24.0;20.0;16.0;12.0;4
2020-01-30;11;0.0;0.0;1;0;1;16.0;32.0;20.0;0.0;8.0;12.0;28.0;36.0;0.0;0
2020-01-30;12;0.0;0.0;1;0;1;16.0;0.0;16.0;0.0;24.0;28.0;28.0;20.0;4.0;0
2020-01-30;13;16.0;200.0;1;0;0;12.0;4.0;24.0;4.0;8.0;8.0;12.0;12.0;8.0;16
2020-01-30;14;0.0;0.0;1;0;1;12.0;36.0;0.0;0.0;24.0;8.0;16.0;0.0;0.0;0
2020-01-30;15;12.0;192.0;1;0;0;4.0;12.0;8.0;8.0;8.0;0.0;12.0;16.0;8.0;12
2020-01-30;16;0.0;88.0;1;0;0;8.0;4.0;0.0;4.0;12.0;12.0;12.0;24.0;8.0;0
2020-01-30;17;4.0;276.0;1;0;0;4.0;4.0;4.0;4.0;4.0;0.0;0.0;16.0;4.0;4
2020-01-30;18;0.0;0.0;1;0;1;40.0;4.0;12.0;0.0;32.0;4.0;8.0;12.0;0.0;0
2020-01-30;19;4.0;220.0;1;0;1;8.0;8.0;20.0;20.0;8.0;4.0;8.0;24.0;4.0;4
2020-01-30;20;24.0;260.0;1;0;0;12.0;8.0;0.0;32.0;20.0;16.0;16.0;4.0;28.0;24
2020-01-30;21;24.0;64.0;1;0;0;0.0;12.0;12.0;24.0;0.0;20.0;16.0;20.0;28.0;24
2020-01-30;22;20.0;140.0;1;0;0;32.0;4.0;20.0;40.0;36.0;8.0;12.0;20.0;20.0;20
2020-01-30;23;20.0;80.0;1;0;0;8.0;24.0;8.0;16.0;16.0;8.0;8.0;12.0;8.0;20
2020-01-30;24;0.0;396.0;1;0;0;0.0;4.0;28.0;0.0;20.0;0.0;8.0;36.0;4.0;0
2020-01-30;25;0.0;0.0;1;0;1;16.0;4.0;16.0;16.0;12.0;16.0;8.0;4.0;4.0;0
2020-01-30;26;0.0;188.0;1;0;0;0.0;8.0;24.0;4.0;0.0;0.0;4.0;12.0;4.0;0
2020-01-30;27;0.0;0.0;1;0;1;12.0;4.0;20.0;0.0;16.0;8.0;16.0;0.0;0.0;0
2020-01-30;28;0.0;0.0;1;0;1;24.0;8.0;20.0;0.0;16.0;20.0;12.0;8.0;0.0;0
2020-01-30;29;28.0;124.0;1;0;0;24.0;0.0;20.0;16.0;0.0;4.0;20.0;8.0;20.0;28
2020-01-30;30;0.0;0.0;1;0;1;4.0;4.0;4.0;48.0;4.0;12.0;8.0;16.0;0.0;0
2020-01-30;31;0.0;328.0;1;0;0;4.0;16.0;0.0;8.0;4.0;8.0;0.0;20.0;8.0;0
2020-01-30;32;12.0;72.0;1;0;0;16.0;8.0;16.0;4.0;0.0;12.0;12.0;20.0;8.0;12
2020-01-30;33;0.0;900.0;1;0;0;0.0;4.0;4.0;12.0;12.0;8.0;4.0;0.0;28.0;0
2020-01-30;34;24.0;144.0;1;0;0;8.0;4.0;0.0;8.0;4.0;0.0;4.0;12.0;4.0;24
2020-01-30;35;28.0;140.0;1;0;0;32.0;4.0;24.0;16.0;20.0;28.0;8.0;24.0;8.0;28
2020-01-30;36;0.0;0.0;1;0;1;36.0;8.0;24.0;0.0;16.0;8.0;44.0;20.0;0.0;0
2020-01-30;37;4.0;204.0;1;0;1;4.0;8.0;8.0;4.0;0.0;0.0;16.0;24.0;4.0;4
2020-01-30;38;4.0;116.0;1;0;0;8.0;0.0;4.0;8.0;12.0;8.0;0.0;8.0;16.0;4
2020-01-30;39;0.0;0.0;1;0;1;0.0;8.0;12.0;0.0;0.0;8.0;12.0;12.0;0.0;0
2020-01-30;40;0.0;204.0;1;0;1;4.0;4.0;4.0;8.0;20.0;8.0;8.0;8.0;4.0;0
2020-01-30;41;4.0;104.0;1;0;0;4.0;20.0;16.0;24.0;0.0;8.0;0.0;12.0;16.0;4
2020-01-30;42;0.0;0.0;1;0;1;12.0;20.0;8.0;0.0;20.0;16.0;20.0;8.0;0.0;0
2020-01-30;43;24.0;800.0;1;0;0;16.0;8.0;8.0;8.0;28.0;4.0;8.0;8.0;4.0;24
2020-01-30;44;4.0;56.0;1;0;0;8.0;8.0;16.0;0.0;8.0;8.0;4.0;8.0;8.0;4
2020-01-30;45;4.0;144.0;1;0;0;12.0;8.0;20.0;16.0;4.0;28.0;8.0;4.0;8.0;4
2020-01-30;46;8.0;84.0;1;0;0;4.0;12.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;8
2020-01-30;47;4.0;124.0;1;0;0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;32.0;0.0;4
2020-01-30;48;0.0;144.0;1;0;0;12.0;4.0;16.0;8.0;8.0;8.0;4.0;32.0;8.0;0
2020-01-30;49;4.0;84.0;1;0;0;0.0;12.0;20.0;12.0;0.0;12.0;0.0;0.0;12.0;4
2020-01-30;50;4.0;8.0;1;0;0;16.0;8.0;24.0;32.0;12.0;8.0;0.0;12.0;12.0;4
2020-01-31;1;20.0;36.0;1;0;0;48.0;28.0;12.0;40.0;16.0;16.0;8.0;36.0;12.0;20
2020-01-31;2;68.0;516.0;1;0;0;12.0;36.0;20.0;32.0;0.0;16.0;0.0;24.0;24.0;68
2020-01-31;3;8.0;744.0;1;0;0;8.0;28.0;20.0;8.0;0.0;8.0;0.0;16.0;12.0;8
2020-01-31;4;12.0;412.0;1;0;0;12.0;32.0;4.0;12.0;20.0;12.0;0.0;24.0;8.0;12
2020-01-31;5;12.0;136.0;1;0;0;4.0;40.0;4.0;24.0;8.0;8.0;0.0;0.0;8.0;12
2020-01-31;6;8.0;168.0;1;0;0;16.0;16.0;16.0;12.0;12.0;4.0;0.0;24.0;4.0;8
2020-01-31;7;16.0;364.0;1;0;0;0.0;12.0;0.0;16.0;4.0;8.0;4.0;8.0;16.0;16
2020-01-31;8;0.0;0.0;1;0;1;28.0;24.0;8.0;20.0;36.0;40.0;4.0;36.0;8.0;0
2020-01-31;9;36.0;116.0;1;0;0;0.0;4.0;8.0;20.0;8.0;20.0;4.0;20.0;0.0;36
2020-01-31;10;16.0;192.0;1;0;1;4.0;8.0;4.0;4.0;8.0;4.0;8.0;4.0;4.0;16
2020-01-31;11;0.0;0.0;1;0;1;8.0;8.0;0.0;0.0;16.0;0.0;4.0;32.0;0.0;0
2020-01-31;12;0.0;0.0;1;0;1;24.0;8.0;24.0;0.0;16.0;8.0;28.0;16.0;0.0;0
2020-01-31;13;8.0;184.0;1;0;0;8.0;0.0;0.0;12.0;12.0;12.0;0.0;24.0;16.0;8
2020-01-31;14;0.0;0.0;1;0;1;24.0;12.0;0.0;20.0;20.0;16.0;4.0;0.0;0.0;0
2020-01-31;15;16.0;180.0;1;0;0;8.0;4.0;16.0;0.0;12.0;16.0;0.0;36.0;12.0;16
2020-01-31;16;8.0;88.0;1;0;0;12.0;0.0;0.0;20.0;20.0;24.0;4.0;4.0;0.0;8
2020-01-31;17;16.0;272.0;1;0;0;4.0;12.0;12.0;4.0;16.0;8.0;0.0;28.0;4.0;16
2020-01-31;18;0.0;0.0;1;0;1;32.0;0.0;8.0;0.0;0.0;8.0;0.0;4.0;0.0;0
2020-01-31;19;12.0;216.0;1;0;1;8.0;16.0;12.0;4.0;4.0;12.0;12.0;20.0;4.0;12
2020-01-31;20;28.0;236.0;1;0;0;20.0;4.0;16.0;0.0;24.0;0.0;0.0;28.0;24.0;28
2020-01-31;21;28.0;40.0;1;0;0;0.0;12.0;8.0;44.0;0.0;16.0;0.0;36.0;24.0;28
2020-01-31;22;24.0;120.0;1;0;0;36.0;12.0;0.0;8.0;32.0;4.0;4.0;16.0;20.0;24
2020-01-31;23;4.0;140.0;1;0;0;16.0;12.0;8.0;16.0;24.0;4.0;0.0;8.0;20.0;4
2020-01-31;24;12.0;396.0;1;0;0;20.0;0.0;0.0;8.0;4.0;4.0;4.0;12.0;0.0;12
2020-01-31;25;4.0;0.0;1;0;1;12.0;16.0;4.0;12.0;12.0;8.0;12.0;16.0;0.0;4
2020-01-31;26;0.0;188.0;1;0;0;0.0;8.0;12.0;8.0;0.0;20.0;0.0;16.0;0.0;0
2020-01-31;27;0.0;0.0;1;0;1;16.0;16.0;4.0;0.0;20.0;24.0;0.0;24.0;0.0;0
2020-01-31;28;0.0;0.0;1;0;1;16.0;28.0;0.0;0.0;20.0;4.0;0.0;12.0;0.0;0
2020-01-31;29;12.0;96.0;1;0;0;0.0;4.0;4.0;20.0;28.0;0.0;0.0;20.0;28.0;12
2020-01-31;30;0.0;0.0;1;0;1;4.0;4.0;20.0;28.0;8.0;16.0;8.0;4.0;0.0;0
2020-01-31;31;16.0;328.0;1;0;0;4.0;8.0;8.0;28.0;4.0;0.0;0.0;0.0;0.0;16
2020-01-31;32;8.0;60.0;1;0;0;0.0;8.0;0.0;8.0;4.0;12.0;0.0;36.0;12.0;8
2020-01-31;33;4.0;900.0;1;0;0;12.0;0.0;0.0;0.0;16.0;16.0;0.0;8.0;0.0;4
2020-01-31;34;8.0;120.0;1;0;0;4.0;16.0;8.0;32.0;4.0;12.0;8.0;0.0;24.0;8
2020-01-31;35;44.0;112.0;1;0;0;20.0;12.0;0.0;12.0;24.0;8.0;0.0;28.0;28.0;44
2020-01-31;36;20.0;80.0;1;0;1;16.0;24.0;12.0;0.0;12.0;8.0;0.0;8.0;0.0;20
2020-01-31;37;8.0;200.0;1;0;1;0.0;4.0;0.0;0.0;12.0;8.0;0.0;0.0;4.0;8
2020-01-31;38;4.0;112.0;1;0;0;12.0;16.0;4.0;4.0;4.0;8.0;0.0;8.0;4.0;4
2020-01-31;39;0.0;0.0;1;0;1;0.0;4.0;8.0;0.0;0.0;8.0;4.0;8.0;0.0;0
2020-01-31;40;8.0;204.0;1;0;1;20.0;8.0;12.0;8.0;4.0;32.0;0.0;4.0;0.0;8
2020-01-31;41;20.0;100.0;1;0;0;0.0;16.0;0.0;16.0;24.0;16.0;8.0;16.0;4.0;20
2020-01-31;42;0.0;0.0;1;0;1;20.0;12.0;16.0;0.0;12.0;8.0;4.0;12.0;0.0;0
2020-01-31;43;12.0;772.0;1;0;0;28.0;4.0;4.0;16.0;4.0;4.0;0.0;0.0;24.0;12
2020-01-31;44;12.0;52.0;1;0;0;8.0;12.0;20.0;28.0;12.0;12.0;0.0;4.0;4.0;12
2020-01-31;45;16.0;140.0;1;0;0;4.0;20.0;16.0;0.0;0.0;24.0;4.0;8.0;4.0;16
2020-01-31;46;8.0;76.0;1;0;0;0.0;12.0;12.0;4.0;4.0;0.0;0.0;12.0;8.0;8
2020-01-31;47;4.0;120.0;1;0;0;0.0;16.0;8.0;4.0;8.0;0.0;0.0;4.0;4.0;4
2020-01-31;48;12.0;144.0;1;0;0;8.0;4.0;12.0;4.0;0.0;8.0;0.0;16.0;0.0;12
2020-01-31;49;0.0;80.0;1;0;0;0.0;12.0;12.0;0.0;4.0;4.0;0.0;8.0;4.0;0
2020-01-31;50;0.0;4.0;1;0;0;12.0;12.0;0.0;12.0;8.0;20.0;0.0;4.0;4.0;0
2020-02-01;1;8.0;16.0;1;0;0;16.0;0.0;0.0;28.0;32.0;28.0;28.0;32.0;20.0;8
2020-02-01;2;52.0;448.0;1;0;0;0.0;0.0;0.0;32.0;16.0;44.0;24.0;36.0;68.0;52
2020-02-01;3;16.0;736.0;1;0;0;0.0;0.0;0.0;8.0;24.0;16.0;12.0;12.0;8.0;16
2020-02-01;4;12.0;400.0;1;0;0;20.0;8.0;0.0;4.0;4.0;32.0;28.0;12.0;12.0;12
2020-02-01;5;28.0;124.0;1;0;0;8.0;0.0;0.0;28.0;8.0;24.0;4.0;12.0;12.0;28
2020-02-01;6;16.0;160.0;1;0;0;12.0;0.0;0.0;0.0;4.0;12.0;0.0;12.0;8.0;16
2020-02-01;7;24.0;348.0;1;0;0;4.0;0.0;0.0;12.0;4.0;8.0;4.0;8.0;16.0;24
2020-02-01;8;0.0;0.0;1;0;1;36.0;0.0;0.0;4.0;24.0;24.0;40.0;20.0;0.0;0
2020-02-01;9;28.0;80.0;1;0;0;8.0;0.0;0.0;12.0;44.0;24.0;32.0;24.0;36.0;28
2020-02-01;10;12.0;176.0;1;0;1;8.0;0.0;0.0;8.0;4.0;24.0;20.0;28.0;16.0;12
2020-02-01;11;4.0;0.0;1;0;1;16.0;0.0;0.0;0.0;60.0;12.0;20.0;28.0;0.0;4
2020-02-01;12;0.0;0.0;1;0;1;16.0;12.0;0.0;0.0;24.0;28.0;20.0;4.0;0.0;0
2020-02-01;13;24.0;176.0;1;0;0;12.0;4.0;0.0;12.0;8.0;12.0;8.0;12.0;8.0;24
2020-02-01;14;0.0;0.0;1;0;1;20.0;0.0;0.0;20.0;4.0;8.0;28.0;24.0;0.0;0
2020-02-01;15;8.0;164.0;1;0;0;12.0;0.0;0.0;4.0;8.0;28.0;20.0;44.0;16.0;8
2020-02-01;16;16.0;80.0;1;0;0;20.0;0.0;0.0;12.0;24.0;20.0;8.0;4.0;8.0;16
2020-02-01;17;8.0;260.0;1;0;0;16.0;0.0;0.0;8.0;24.0;16.0;16.0;28.0;16.0;8
2020-02-01;18;0.0;0.0;1;0;1;0.0;0.0;0.0;0.0;20.0;44.0;24.0;20.0;0.0;0
2020-02-01;19;8.0;204.0;1;0;1;4.0;0.0;0.0;24.0;20.0;8.0;4.0;12.0;12.0;8
2020-02-01;20;16.0;208.0;1;0;0;24.0;0.0;0.0;16.0;8.0;24.0;4.0;36.0;28.0;16
2020-02-01;21;24.0;12.0;1;0;0;0.0;0.0;0.0;44.0;0.0;8.0;8.0;24.0;28.0;24
2020-02-01;22;16.0;100.0;1;0;0;32.0;0.0;0.0;0.0;32.0;0.0;16.0;8.0;24.0;16
2020-02-01;23;12.0;136.0;1;0;0;24.0;0.0;0.0;40.0;8.0;8.0;8.0;24.0;4.0;12
2020-02-01;24;20.0;384.0;1;0;0;4.0;0.0;0.0;16.0;4.0;0.0;8.0;8.0;12.0;20
2020-02-01;25;0.0;0.0;1;0;1;12.0;20.0;0.0;0.0;4.0;8.0;36.0;28.0;4.0;0
2020-02-01;26;8.0;188.0;1;0;0;0.0;4.0;0.0;0.0;8.0;20.0;4.0;8.0;0.0;8
2020-02-01;27;0.0;0.0;1;0;1;20.0;0.0;0.0;0.0;28.0;16.0;36.0;0.0;0.0;0
2020-02-01;28;0.0;0.0;1;0;1;20.0;0.0;0.0;0.0;40.0;28.0;32.0;40.0;0.0;0
2020-02-01;29;16.0;84.0;1;0;0;28.0;0.0;0.0;8.0;12.0;12.0;16.0;4.0;12.0;16
2020-02-01;30;0.0;0.0;1;0;1;8.0;12.0;0.0;24.0;20.0;12.0;20.0;4.0;0.0;0
2020-02-01;31;20.0;316.0;1;0;0;4.0;0.0;0.0;4.0;12.0;16.0;8.0;8.0;16.0;20
2020-02-01;32;16.0;52.0;1;0;0;4.0;0.0;0.0;8.0;4.0;16.0;24.0;28.0;8.0;16
2020-02-01;33;8.0;896.0;1;0;0;16.0;0.0;0.0;4.0;4.0;12.0;16.0;12.0;4.0;8
2020-02-01;34;28.0;112.0;1;0;0;4.0;0.0;0.0;20.0;8.0;8.0;12.0;4.0;8.0;28
2020-02-01;35;36.0;76.0;1;0;0;24.0;0.0;0.0;32.0;24.0;0.0;12.0;8.0;44.0;36
2020-02-01;36;12.0;60.0;1;0;1;12.0;0.0;0.0;0.0;28.0;0.0;16.0;0.0;20.0;12
2020-02-01;37;8.0;192.0;1;0;1;12.0;0.0;0.0;4.0;4.0;12.0;20.0;12.0;8.0;8
2020-02-01;38;4.0;108.0;1;0;0;4.0;0.0;0.0;8.0;8.0;12.0;4.0;0.0;4.0;4
2020-02-01;39;0.0;0.0;1;0;1;0.0;0.0;0.0;0.0;0.0;20.0;48.0;12.0;0.0;0
2020-02-01;40;12.0;196.0;1;0;1;4.0;0.0;0.0;24.0;12.0;8.0;8.0;8.0;8.0;12
2020-02-01;41;28.0;80.0;1;0;0;24.0;0.0;0.0;12.0;16.0;0.0;4.0;4.0;20.0;28
2020-02-01;42;0.0;0.0;1;0;1;12.0;0.0;0.0;0.0;12.0;0.0;12.0;4.0;0.0;0
2020-02-01;43;16.0;764.0;1;0;0;4.0;0.0;0.0;36.0;36.0;8.0;4.0;0.0;12.0;16
2020-02-01;44;24.0;40.0;1;0;0;12.0;0.0;0.0;4.0;16.0;16.0;8.0;0.0;12.0;24
2020-02-01;45;4.0;124.0;1;0;0;0.0;0.0;0.0;16.0;12.0;12.0;16.0;4.0;16.0;4
2020-02-01;46;8.0;68.0;1;0;0;4.0;4.0;0.0;8.0;8.0;12.0;8.0;8.0;8.0;8
2020-02-01;47;8.0;116.0;1;0;0;8.0;0.0;0.0;0.0;0.0;8.0;8.0;8.0;4.0;8
2020-02-01;48;12.0;132.0;1;0;0;0.0;0.0;0.0;8.0;28.0;12.0;8.0;12.0;12.0;12
2020-02-01;49;4.0;80.0;1;0;0;4.0;0.0;0.0;0.0;4.0;4.0;4.0;16.0;0.0;4
2020-02-01;50;0.0;4.0;1;0;0;8.0;0.0;0.0;32.0;16.0;16.0;4.0;4.0;0.0;0
2020-02-02;1;0.0;8.0;0;1;0;32.0;32.0;24.0;0.0;0.0;0.0;4.0;4.0;8.0;0
2020-02-02;2;0.0;396.0;0;1;0;16.0;32.0;28.0;0.0;0.0;0.0;0.0;0.0;52.0;0
2020-02-02;3;0.0;720.0;0;1;0;24.0;12.0;60.0;0.0;0.0;0.0;0.0;0.0;16.0;0
2020-02-02;4;0.0;384.0;0;1;0;4.0;60.0;20.0;0.0;0.0;0.0;0.0;4.0;12.0;0
2020-02-02;5;0.0;96.0;0;1;0;8.0;32.0;36.0;0.0;0.0;0.0;0.0;0.0;28.0;0
2020-02-02;6;0.0;144.0;0;1;0;4.0;36.0;16.0;0.0;0.0;0.0;0.0;0.0;16.0;0
2020-02-02;7;0.0;324.0;0;1;0;4.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0;24.0;0
2020-02-02;8;0.0;0.0;0;1;1;24.0;48.0;40.0;0.0;0.0;0.0;12.0;0.0;0.0;0
2020-02-02;9;8.0;56.0;1;1;0;44.0;20.0;28.0;0.0;0.0;4.0;8.0;12.0;28.0;8
2020-02-02;10;8.0;164.0;1;1;1;4.0;12.0;16.0;0.0;0.0;4.0;0.0;0.0;12.0;8
2020-02-02;11;0.0;0.0;1;1;1;60.0;0.0;36.0;0.0;16.0;0.0;4.0;0.0;4.0;0
2020-02-02;12;0.0;0.0;1;0;1;24.0;24.0;20.0;20.0;24.0;20.0;20.0;16.0;0.0;0
2020-02-02;13;0.0;152.0;0;1;0;8.0;8.0;12.0;0.0;0.0;0.0;0.0;0.0;24.0;0
2020-02-02;14;0.0;0.0;0;1;1;4.0;0.0;0.0;0.0;0.0;0.0;12.0;8.0;0.0;0
2020-02-02;15;0.0;156.0;0;1;0;8.0;36.0;16.0;0.0;0.0;0.0;0.0;0.0;8.0;0
2020-02-02;16;0.0;64.0;0;1;0;24.0;4.0;24.0;0.0;0.0;0.0;0.0;0.0;16.0;0
2020-02-02;17;0.0;252.0;0;1;0;24.0;16.0;16.0;0.0;0.0;0.0;0.0;0.0;8.0;0
2020-02-02;18;0.0;0.0;0;1;1;20.0;48.0;12.0;0.0;0.0;0.0;0.0;4.0;0.0;0
2020-02-02;19;0.0;200.0;1;1;1;20.0;12.0;24.0;0.0;4.0;8.0;0.0;8.0;8.0;0
2020-02-02;20;0.0;192.0;0;1;0;8.0;8.0;4.0;0.0;0.0;0.0;0.0;0.0;16.0;0
2020-02-02;21;0.0;0.0;0;1;0;0.0;32.0;20.0;0.0;0.0;0.0;0.0;0.0;24.0;0
2020-02-02;22;8.0;84.0;1;1;0;32.0;12.0;20.0;0.0;4.0;0.0;0.0;0.0;16.0;8
2020-02-02;23;0.0;124.0;1;1;0;8.0;8.0;12.0;0.0;8.0;12.0;8.0;8.0;12.0;0
2020-02-02;24;4.0;364.0;1;1;0;4.0;12.0;36.0;0.0;4.0;8.0;0.0;8.0;20.0;4
2020-02-02;25;8.0;0.0;1;0;1;4.0;24.0;4.0;0.0;0.0;12.0;8.0;0.0;0.0;8
2020-02-02;26;0.0;180.0;0;1;0;8.0;16.0;12.0;0.0;0.0;0.0;0.0;0.0;8.0;0
2020-02-02;27;0.0;0.0;0;1;1;28.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2020-02-02;28;0.0;0.0;0;1;1;40.0;24.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2020-02-02;29;0.0;68.0;0;1;0;12.0;12.0;8.0;0.0;0.0;0.0;0.0;0.0;16.0;0
2020-02-02;30;0.0;0.0;1;0;1;20.0;20.0;16.0;0.0;0.0;0.0;4.0;4.0;0.0;0
2020-02-02;31;0.0;296.0;0;1;0;12.0;24.0;20.0;0.0;0.0;0.0;0.0;0.0;20.0;0
2020-02-02;32;0.0;36.0;1;1;0;4.0;16.0;20.0;0.0;0.0;0.0;0.0;0.0;16.0;0
2020-02-02;33;0.0;888.0;0;1;0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0
2020-02-02;34;0.0;84.0;0;1;0;8.0;8.0;12.0;0.0;0.0;0.0;0.0;0.0;28.0;0
2020-02-02;35;4.0;44.0;1;1;0;24.0;16.0;24.0;0.0;12.0;0.0;4.0;0.0;36.0;4
2020-02-02;36;0.0;48.0;0;1;1;28.0;8.0;20.0;0.0;0.0;0.0;0.0;0.0;12.0;0
2020-02-02;37;8.0;184.0;1;1;1;4.0;4.0;24.0;0.0;8.0;16.0;8.0;4.0;8.0;8
2020-02-02;38;0.0;104.0;0;1;0;8.0;8.0;8.0;0.0;0.0;0.0;4.0;0.0;4.0;0
2020-02-02;39;0.0;0.0;1;1;1;0.0;8.0;12.0;0.0;4.0;12.0;12.0;4.0;0.0;0
2020-02-02;40;0.0;188.0;0;1;1;12.0;20.0;8.0;0.0;0.0;0.0;0.0;0.0;12.0;0
2020-02-02;41;0.0;52.0;0;1;0;16.0;0.0;12.0;0.0;0.0;0.0;8.0;0.0;28.0;0
2020-02-02;42;0.0;0.0;0;1;1;12.0;32.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2020-02-02;43;0.0;748.0;0;1;0;36.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;16.0;0
2020-02-02;44;0.0;16.0;0;1;0;16.0;12.0;8.0;0.0;0.0;0.0;0.0;0.0;24.0;0
2020-02-02;45;0.0;120.0;0;1;0;12.0;16.0;4.0;0.0;0.0;0.0;0.0;4.0;4.0;0
2020-02-02;46;0.0;60.0;0;1;0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0
2020-02-02;47;0.0;108.0;0;1;0;0.0;16.0;32.0;0.0;0.0;0.0;0.0;0.0;8.0;0
2020-02-02;48;0.0;120.0;0;1;0;28.0;36.0;32.0;0.0;0.0;0.0;0.0;0.0;12.0;0
2020-02-02;49;0.0;76.0;0;1;0;4.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0
2020-02-02;50;0.0;4.0;0;1;0;16.0;32.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2020-02-03;1;0.0;8.0;1;0;0;0.0;0.0;36.0;12.0;12.0;16.0;4.0;0.0;0.0;0
2020-02-03;2;44.0;396.0;1;0;0;0.0;0.0;24.0;20.0;12.0;24.0;20.0;0.0;0.0;44
2020-02-03;3;8.0;720.0;1;0;0;0.0;0.0;16.0;12.0;0.0;8.0;12.0;0.0;0.0;8
2020-02-03;4;24.0;384.0;1;0;0;0.0;0.0;24.0;12.0;8.0;12.0;0.0;0.0;0.0;24
2020-02-03;5;12.0;320.0;1;0;0;0.0;0.0;0.0;24.0;8.0;4.0;4.0;0.0;0.0;12
2020-02-03;6;24.0;144.0;1;0;0;0.0;0.0;24.0;20.0;8.0;20.0;8.0;0.0;0.0;24
2020-02-03;7;12.0;324.0;1;0;0;0.0;0.0;8.0;8.0;12.0;4.0;16.0;0.0;0.0;12
2020-02-03;8;0.0;0.0;1;0;1;0.0;0.0;36.0;0.0;8.0;20.0;0.0;0.0;0.0;0
2020-02-03;9;16.0;48.0;1;0;0;0.0;20.0;20.0;32.0;4.0;24.0;0.0;0.0;8.0;16
2020-02-03;10;0.0;156.0;1;0;1;0.0;4.0;4.0;8.0;28.0;24.0;0.0;0.0;8.0;0
2020-02-03;11;36.0;156.0;1;0;1;16.0;12.0;32.0;0.0;20.0;20.0;0.0;0.0;0.0;36
2020-02-03;12;0.0;40.0;1;0;1;24.0;8.0;16.0;4.0;16.0;36.0;20.0;0.0;0.0;0
2020-02-03;13;32.0;152.0;1;0;0;0.0;0.0;24.0;28.0;8.0;8.0;0.0;0.0;0.0;32
2020-02-03;14;0.0;0.0;1;0;1;0.0;0.0;0.0;0.0;28.0;20.0;16.0;0.0;0.0;0
2020-02-03;15;4.0;156.0;1;0;0;0.0;0.0;36.0;0.0;12.0;4.0;0.0;0.0;0.0;4
2020-02-03;16;16.0;64.0;1;0;0;0.0;0.0;4.0;8.0;20.0;4.0;20.0;0.0;0.0;16
2020-02-03;17;20.0;252.0;1;0;0;0.0;0.0;28.0;4.0;16.0;12.0;8.0;0.0;0.0;20
2020-02-03;18;0.0;0.0;1;0;1;0.0;0.0;4.0;0.0;16.0;12.0;4.0;0.0;0.0;0
2020-02-03;19;28.0;200.0;1;0;1;4.0;0.0;20.0;16.0;24.0;16.0;0.0;0.0;0.0;28
2020-02-03;20;32.0;192.0;1;0;0;0.0;0.0;28.0;36.0;12.0;12.0;0.0;0.0;0.0;32
2020-02-03;21;0.0;0.0;1;0;0;0.0;0.0;36.0;24.0;8.0;8.0;0.0;0.0;0.0;0
2020-02-03;22;16.0;76.0;1;0;0;4.0;4.0;16.0;0.0;16.0;24.0;0.0;0.0;8.0;16
2020-02-03;23;16.0;124.0;1;0;0;8.0;4.0;8.0;56.0;8.0;16.0;0.0;0.0;0.0;16
2020-02-03;24;4.0;360.0;1;0;0;4.0;4.0;12.0;4.0;4.0;0.0;0.0;0.0;4.0;4
2020-02-03;25;4.0;0.0;1;0;1;0.0;4.0;16.0;0.0;24.0;12.0;24.0;0.0;8.0;4
2020-02-03;26;4.0;180.0;1;0;0;0.0;0.0;16.0;4.0;16.0;16.0;0.0;0.0;0.0;4
2020-02-03;27;0.0;80.0;1;0;1;0.0;0.0;24.0;0.0;24.0;16.0;0.0;0.0;0.0;0
2020-02-03;28;0.0;200.0;1;0;1;0.0;0.0;12.0;0.0;28.0;0.0;8.0;0.0;0.0;0
2020-02-03;29;4.0;164.0;1;0;0;0.0;0.0;20.0;8.0;20.0;0.0;4.0;0.0;0.0;4
2020-02-03;30;0.0;0.0;1;0;1;0.0;0.0;4.0;0.0;8.0;8.0;8.0;0.0;0.0;0
