sku;fecha;udsStock
35;20200613;104
35;20200614;104
35;20200615;104
35;20200616;100
35;20200617;96
35;20200618;136
35;20200619;136
35;20200620;124
35;20200621;116
35;20200622;116
35;20200623;100
35;20200624;88
35;20200625;128
35;20200626;128
35;20200627;120
35;20200628;108
35;20200629;108
35;20200630;96
35;20200701;92
35;20200702;128
35;20200703;124
35;20200704;120
35;20200705;120
35;20200706;120
35;20200707;120
35;20200708;120
35;20200709;156
35;20200710;156
35;20200711;152
35;20200712;144
35;20200713;144
35;20200714;140
35;20200715;140
35;20200716;140
35;20200717;132
35;20200718;128
35;20200719;128
35;20200720;128
35;20200721;128
35;20200722;124
35;20200723;120
35;20200724;120
35;20200725;120
35;20200726;120
35;20200727;120
35;20200728;120
35;20200729;104
35;20200730;100
35;20200731;100
35;20200801;92
35;20200802;88
35;20200803;88
35;20200804;84
35;20200805;80
35;20200806;96
35;20200807;92
35;20200808;92
35;20200809;84
35;20200810;84
35;20200811;72
35;20200812;68
35;20200813;92
35;20200814;88
35;20200815;84
35;20200816;80
35;20200817;80
35;20200818;80
35;20200819;76
35;20200820;104
35;20200821;104
35;20200822;104
35;20200823;100
35;20200824;100
35;20200825;100
35;20200826;100
35;20200827;136
35;20200828;124
35;20200829;116
35;20200830;96
35;20200831;96
35;20200901;88
35;20200902;84
35;20200903;124
35;20200904;116
35;20200905;108
35;20200906;104
35;20200907;104
35;20200908;96
35;20200909;92
35;20200910;92
35;20200911;88
35;20200912;80
35;20200913;80
35;20200914;80
35;20200915;80
35;20200916;76
35;20200917;116
35;20200918;116
35;20200919;108
35;20200920;92
35;20200921;92
35;20200922;88
35;20200923;80
35;20200924;120
35;20200925;112
35;20200926;112
35;20200927;112
35;20200928;96
35;20200929;96
35;20200930;92
35;20201001;92
35;20201002;80
35;20201003;64
35;20201004;64
35;20201005;64
35;20201006;64
35;20201007;56
35;20201008;128
35;20201009;124
35;20201010;120
35;20201011;112
35;20201012;112
35;20201013;112
35;20201014;112
35;20201015;140
35;20201016;120
35;20201017;112
35;20201018;112
35;20201019;112
35;20201020;100
35;20201021;92
35;20201022;132
28;20200405;208
28;20200406;208
28;20200407;208
28;20200408;208
28;20200409;208
28;20200410;208
28;20200411;208
28;20200412;208
28;20200413;208
28;20200414;208
28;20200415;208
28;20200416;208
28;20200417;208
28;20200418;208
28;20200419;208
28;20200420;208
28;20200421;208
28;20200422;208
28;20200423;208
28;20200424;208
28;20200425;208
28;20200426;208
28;20200427;208
28;20200428;208
28;20200429;208
28;20200430;208
28;20200501;208
28;20200502;208
28;20200503;208
28;20200504;208
28;20200505;208
28;20200506;208
28;20200507;208
28;20200508;208
28;20200509;208
28;20200510;208
28;20200511;208
28;20200512;208
28;20200513;208
28;20200514;208
28;20200515;208
28;20200516;208
28;20200517;208
28;20200518;208
28;20200519;192
28;20200520;192
28;20200521;192
28;20200522;188
28;20200523;188
28;20200524;188
28;20200525;228
28;20200526;228
28;20200527;224
28;20200528;224
28;20200529;208
28;20200530;204
28;20200531;204
28;20200601;204
28;20200602;204
28;20200603;204
28;20200604;204
28;20200605;200
28;20200606;192
28;20200607;180
28;20200608;180
28;20200609;180
28;20200610;176
28;20200611;168
28;20200612;164
28;20200613;156
28;20200614;156
28;20200615;156
28;20200616;156
28;20200617;156
28;20200618;152
28;20200619;148
28;20200620;140
28;20200621;132
28;20200622;132
28;20200623;120
28;20200624;104
28;20200625;104
28;20200626;92
28;20200627;76
28;20200628;60
28;20200629;60
28;20200630;56
28;20200701;44
28;20200702;40
28;20200703;36
28;20200704;36
28;20200705;20
28;20200706;100
28;20200707;84
